path,rel_path,label,label_name,pair,generator_id,benchmark,missing,content_path,target
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\00009___1xYC9nHL3q0.100_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\00009___1xYC9nHL3q0.100_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_00009__1xYC9nHL3q0.100_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\03574___4Bm0Xy6lFGc.17_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\03574___4Bm0Xy6lFGc.17_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_03574__4Bm0Xy6lFGc.17_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\1LerlDIC2bY-Scene-025.mp4,Pair1\vript\vript\1LerlDIC2bY-Scene-025.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_1LerlDIC2bY-Scene-025.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-NeUQWAPnMk-Scene-019.mp4,Pair1\vript\vript\-NeUQWAPnMk-Scene-019.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-NeUQWAPnMk-Scene-019.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\10170___EaZI2NWAu5w.3_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\10170___EaZI2NWAu5w.3_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_10170__EaZI2NWAu5w.3_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\05994___Af2N3HYHXcQ.28_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\05994___Af2N3HYHXcQ.28_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_05994__Af2N3HYHXcQ.28_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\01306___-k_O6wvEzZU.11_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\01306___-k_O6wvEzZU.11_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_01306__-k_O6wvEzZU.11_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-HsVkwyi-mk-Scene-033.mp4,Pair1\vript\vript\-HsVkwyi-mk-Scene-033.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-HsVkwyi-mk-Scene-033.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\03431___4dQO4u3O2Fs.3_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\03431___4dQO4u3O2Fs.3_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_03431__4dQO4u3O2Fs.3_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\11504___CwjH9MX5i5s.5_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\11504___CwjH9MX5i5s.5_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_11504__CwjH9MX5i5s.5_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\08664___BB8-eufSEj8.14_2.mp4,Pair2\hd_vg_130m\hd_vg_130m\08664___BB8-eufSEj8.14_2.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_08664__BB8-eufSEj8.14_2.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\04dXPkQov_k-Scene-088.mp4,Pair1\vript\vript\04dXPkQov_k-Scene-088.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_04dXPkQov_k-Scene-088.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-jx2w2S0LMc-Scene-073.mp4,Pair1\vript\vript\-jx2w2S0LMc-Scene-073.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-jx2w2S0LMc-Scene-073.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-FMRUGGgHyI-Scene-003.mp4,Pair1\vript\vript\-FMRUGGgHyI-Scene-003.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-FMRUGGgHyI-Scene-003.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-C09dP2d2mo-Scene-004.mp4,Pair1\vript\vript\-C09dP2d2mo-Scene-004.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-C09dP2d2mo-Scene-004.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-EZSbbCQie0-Scene-001.mp4,Pair1\vript\vript\-EZSbbCQie0-Scene-001.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-EZSbbCQie0-Scene-001.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-7ZsH3f29GM-Scene-006.mp4,Pair1\vript\vript\-7ZsH3f29GM-Scene-006.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-7ZsH3f29GM-Scene-006.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\08653___8iRz9sXynjQ.20_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\08653___8iRz9sXynjQ.20_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_08653__8iRz9sXynjQ.20_1.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-Xl33P57QOs-Scene-088.mp4,Pair1\vript\vript\-Xl33P57QOs-Scene-088.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-Xl33P57QOs-Scene-088.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\03639___0MH8xf0k-rk.21_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\03639___0MH8xf0k-rk.21_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_03639__0MH8xf0k-rk.21_1.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\03556___0TSV6cnBYjs.2_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\03556___0TSV6cnBYjs.2_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_03556__0TSV6cnBYjs.2_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\--XjtHv9tM4-Scene-057.mp4,Pair1\vript\vript\--XjtHv9tM4-Scene-057.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_--XjtHv9tM4-Scene-057.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-13Asaa-7KE-Scene-041.mp4,Pair1\vript\vript\-13Asaa-7KE-Scene-041.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-13Asaa-7KE-Scene-041.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-3CXhx0Mj-Y-Scene-037.mp4,Pair1\vript\vript\-3CXhx0Mj-Y-Scene-037.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-3CXhx0Mj-Y-Scene-037.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\05133___A9IwuLfLKjM.0_4.mp4,Pair2\hd_vg_130m\hd_vg_130m\05133___A9IwuLfLKjM.0_4.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_05133__A9IwuLfLKjM.0_4.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\02330___1vARdf0tK1A.0_2.mp4,Pair2\hd_vg_130m\hd_vg_130m\02330___1vARdf0tK1A.0_2.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_02330__1vARdf0tK1A.0_2.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\07002___9sCbm63-nqE.6_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\07002___9sCbm63-nqE.6_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_07002__9sCbm63-nqE.6_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\07294___8mxvVvgfxtA.6_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\07294___8mxvVvgfxtA.6_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_07294__8mxvVvgfxtA.6_1.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-XmegTG3YdY-Scene-047.mp4,Pair1\vript\vript\-XmegTG3YdY-Scene-047.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-XmegTG3YdY-Scene-047.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-bzVYVwBjs0-Scene-042.mp4,Pair1\vript\vript\-bzVYVwBjs0-Scene-042.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-bzVYVwBjs0-Scene-042.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-6FvAU9H98w-Scene-034.mp4,Pair1\vript\vript\-6FvAU9H98w-Scene-034.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-6FvAU9H98w-Scene-034.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\09922___DbVYUMstNhk.1_3.mp4,Pair2\hd_vg_130m\hd_vg_130m\09922___DbVYUMstNhk.1_3.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_09922__DbVYUMstNhk.1_3.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\05639___AdIGR5_R0hY.2_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\05639___AdIGR5_R0hY.2_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_05639__AdIGR5_R0hY.2_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\12152___DiEPboB_7OQ.12_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\12152___DiEPboB_7OQ.12_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_12152__DiEPboB_7OQ.12_1.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-A8LKuncijo-Scene-121.mp4,Pair1\vript\vript\-A8LKuncijo-Scene-121.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-A8LKuncijo-Scene-121.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\06884___9h7DSJVeSG8.15_2.mp4,Pair2\hd_vg_130m\hd_vg_130m\06884___9h7DSJVeSG8.15_2.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_06884__9h7DSJVeSG8.15_2.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-y_mlO5P-d4-Scene-002.mp4,Pair1\vript\vript\-y_mlO5P-d4-Scene-002.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-y_mlO5P-d4-Scene-002.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\11279___CmsOOA4JuVg.12_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\11279___CmsOOA4JuVg.12_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_11279__CmsOOA4JuVg.12_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-aid2jMEbXw-Scene-013.mp4,Pair1\vript\vript\-aid2jMEbXw-Scene-013.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-aid2jMEbXw-Scene-013.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\00406___-9az5_MIS9s.1_2.mp4,Pair2\hd_vg_130m\hd_vg_130m\00406___-9az5_MIS9s.1_2.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_00406__-9az5_MIS9s.1_2.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-J_y--NmhP8-Scene-028.mp4,Pair1\vript\vript\-J_y--NmhP8-Scene-028.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-J_y--NmhP8-Scene-028.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-HVSYKb3UVw-Scene-003.mp4,Pair1\vript\vript\-HVSYKb3UVw-Scene-003.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-HVSYKb3UVw-Scene-003.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-4ukRF34UFk-Scene-019.mp4,Pair1\vript\vript\-4ukRF34UFk-Scene-019.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-4ukRF34UFk-Scene-019.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-On8a0PsDyY-Scene-001.mp4,Pair1\vript\vript\-On8a0PsDyY-Scene-001.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-On8a0PsDyY-Scene-001.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\11184___Gm2DfEeGoZ4.17_3.mp4,Pair2\hd_vg_130m\hd_vg_130m\11184___Gm2DfEeGoZ4.17_3.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_11184__Gm2DfEeGoZ4.17_3.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\02260___35E2mS0s6Ho.14_2.mp4,Pair2\hd_vg_130m\hd_vg_130m\02260___35E2mS0s6Ho.14_2.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_02260__35E2mS0s6Ho.14_2.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-bNL86bJrD8-Scene-006.mp4,Pair1\vript\vript\-bNL86bJrD8-Scene-006.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-bNL86bJrD8-Scene-006.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\05640___Bmv5g5CvkHk.1_3.mp4,Pair2\hd_vg_130m\hd_vg_130m\05640___Bmv5g5CvkHk.1_3.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_05640__Bmv5g5CvkHk.1_3.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-10AyOGp5Zg-Scene-021.mp4,Pair1\vript\vript\-10AyOGp5Zg-Scene-021.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-10AyOGp5Zg-Scene-021.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-dPloZL2_zE-Scene-030.mp4,Pair1\vript\vript\-dPloZL2_zE-Scene-030.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-dPloZL2_zE-Scene-030.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-FioietmGSQ-Scene-019.mp4,Pair1\vript\vript\-FioietmGSQ-Scene-019.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-FioietmGSQ-Scene-019.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-By0QtiVqcw-Scene-036.mp4,Pair1\vript\vript\-By0QtiVqcw-Scene-036.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-By0QtiVqcw-Scene-036.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-jx2w2S0LMc-Scene-087.mp4,Pair1\vript\vript\-jx2w2S0LMc-Scene-087.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-jx2w2S0LMc-Scene-087.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-8QN_w1MhmM-Scene-002.mp4,Pair1\vript\vript\-8QN_w1MhmM-Scene-002.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-8QN_w1MhmM-Scene-002.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-3-5Y7u2xqI-Scene-025.mp4,Pair1\vript\vript\-3-5Y7u2xqI-Scene-025.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-3-5Y7u2xqI-Scene-025.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\04261___2ptkVx3IH5c.23_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\04261___2ptkVx3IH5c.23_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_04261__2ptkVx3IH5c.23_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-BDQmaMlb2g-Scene-042.mp4,Pair1\vript\vript\-BDQmaMlb2g-Scene-042.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-BDQmaMlb2g-Scene-042.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-AxBXLwxZNU-Scene-050.mp4,Pair1\vript\vript\-AxBXLwxZNU-Scene-050.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-AxBXLwxZNU-Scene-050.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\12574___CcJjPP-6vlg.10_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\12574___CcJjPP-6vlg.10_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_12574__CcJjPP-6vlg.10_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\09688___EFoYzBmcHhI.2_3.mp4,Pair2\hd_vg_130m\hd_vg_130m\09688___EFoYzBmcHhI.2_3.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_09688__EFoYzBmcHhI.2_3.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\01142___2e9rD_36oQ4.0_6.mp4,Pair2\hd_vg_130m\hd_vg_130m\01142___2e9rD_36oQ4.0_6.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_01142__2e9rD_36oQ4.0_6.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\07465___BdNQE-GAq1o.1_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\07465___BdNQE-GAq1o.1_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_07465__BdNQE-GAq1o.1_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\09471___E1_pYFlkBCw.16_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\09471___E1_pYFlkBCw.16_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_09471__E1_pYFlkBCw.16_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\01281___-M5YkXpMWUk.3_3.mp4,Pair2\hd_vg_130m\hd_vg_130m\01281___-M5YkXpMWUk.3_3.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_01281__-M5YkXpMWUk.3_3.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\01067___3z6I_YK7fQ4.4_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\01067___3z6I_YK7fQ4.4_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_01067__3z6I_YK7fQ4.4_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\047cdginMOo-Scene-064.mp4,Pair1\vript\vript\047cdginMOo-Scene-064.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_047cdginMOo-Scene-064.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\13118___GEPR55iId0o.6_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\13118___GEPR55iId0o.6_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair2_hd_vg_130m_hd_vg_130m_13118__GEPR55iId0o.6_0.mp4,0
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-c88ZCPF10M-Scene-043.mp4,Pair1\vript\vript\-c88ZCPF10M-Scene-043.mp4,0,real,Pair1,vript,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\real\Pair1_vript_vript_-c88ZCPF10M-Scene-043.mp4,0
